-0.183764	1.66025	-1.11657	1.64877	1.10967	1.61504	-0.742795	-1.49056	0.28619	-1.16735	-0.19081	1.10135	0.948439	-2.02851	-1.06393	-1.55068	-1.86612	1.33479	2.35224	0.730631	-1.57105	-0.583169	-0.754772	-0.983034	1.43423	1.32358	0.569458	-0.412823	3.13365	-0.0249531
-0.999617	-0.0462218	-1.76797	1.79161	-2.29435	0.745326	1.29924	-0.566213	-1.58802	-1.1804	2.46769	2.3374	1.09497	-0.812971	-1.67305	-1.45034	-2.05264	0.266165	-1.02847	0.616073	-1.75637	-0.407079	0.439601	0.0243172	2.02036	1.02575	1.65907	-1.09907	2.75285	-0.75943
-0.969133	2.00465	-1.00169	0.585097	0.60761	-0.651313	0.188627	-1.00441	-2.15155	0.156561	0.80448	-0.662954	-0.166643	-0.189931	2.05922	1.1905	-0.993119	0.649296	-0.61727	1.32624	-1.63606	-1.17952	1.91419	0.653565	-0.95912	-0.193327	0.852213	-0.194155	2.19105	2.26527
1.12926	1.56011	0.303466	1.20396	0.850241	0.726504	2.25601	0.710521	-2.38302	-0.704995	1.43792	2.76469	-0.292776	-1.63515	-0.564503	-2.63751	-1.70245	0.644262	4.07169	-0.41283	-1.15968	0.109452	1.69103	0.0072001	1.04727	-1.06966	3.26492	0.0630306	0.694861	0.4561
-0.526668	1.14076	0.204008	1.52824	0.511593	0.565881	-0.0487021	-1.88385	-0.872466	0.709142	1.10883	1.98265	0.109013	-0.829246	0.709294	0.876218	-1.67735	-0.706114	0.341918	0.240777	-2.08056	1.33653	0.204244	-1.14431	0.802301	-2.28332	0.445686	-0.546768	0.664936	0.0338542
1.12636	1.60413	-1.31712	0.0913652	0.671433	-0.145171	-1.21176	-0.270657	-0.637954	0.303802	0.475112	1.23519	-0.261312	-0.298566	-0.362814	-0.259615	-1.71645	-0.724705	0.592627	0.324324	0.0547509	-0.160791	1.0635	-0.388992	0.308068	0.927841	0.915669	1.12505	1.85636	-0.121073
2.94673	2.05557	-0.258976	3.23671	1.78103	1.23086	1.08458	-0.968314	-1.03502	-1.59357	0.163448	3.77819	0.414927	-1.12432	0.495952	-2.61622	-0.865091	-0.357983	1.96143	0.143526	-0.856609	-0.270349	0.145058	0.124919	1.3051	-0.533152	0.638568	-0.21931	1.55394	0.66231
0.0071147	1.08858	-0.00933327	0.363578	0.148888	-0.545486	0.0773757	0.713951	-0.921179	-1.51588	-0.772151	0.672279	-0.142551	-2.06313	-0.512075	-0.31932	-3.01735	-0.460817	0.346823	0.342318	-0.221838	-1.20432	0.575674	-0.185849	0.955485	-0.344052	1.26084	-0.293519	1.23908	0.291089
0.355723	0.59953	-1.10413	0.368261	-0.50587	-0.791504	0.599024	-1.30741	-0.709494	-1.69434	-0.456927	0.56955	0.620838	-0.554666	-1.02259	-1.09373	-2.94192	-0.0499999	-0.11755	-0.0606827	-2.12951	-1.47589	0.615744	-0.539851	1.02175	0.0962195	0.758556	-0.936172	2.10148	-0.140383
-0.533212	0.304677	-0.392675	0.919684	0.683789	-0.305043	0.330082	0.930378	0.222151	-1.90779	1.58825	2.41813	1.23185	-1.70689	-1.43278	-0.689035	-1.8172	0.902209	1.00874	0.761457	-1.56579	0.265241	0.2075	0.447819	1.29764	-1.2799	-0.87447	-0.858532	1.17412	-0.565292
-0.148382	0.0732236	0.720543	0.123626	-0.270681	-1.363	-0.421643	-1.14591	-0.814945	-0.661142	0.83776	0.539524	0.893107	-0.414148	0.222603	-1.06456	-0.90325	0.113463	0.293473	1.58221	0.856697	-0.777702	0.0524004	-0.628467	-0.308787	-0.476156	0.185603	-0.844406	1.48467	-0.104512
-0.441642	1.53726	-0.93506	1.62867	0.150249	0.141552	0.451067	-0.983402	-0.232608	-0.0892261	0.509639	1.31044	0.375812	-1.8356	-0.66077	0.0171585	-1.82618	-0.0946474	1.31442	-1.08303	-2.20859	0.915949	0.679639	-1.90438	0.838814	-0.0363937	0.120538	-1.2645	0.621664	1.43012
0.755058	0.0886925	-2.4561	2.93589	1.93248	0.0163696	0.232463	-1.39081	-1.71752	-1.8272	1.91517	0.0954514	1.75642	-1.76286	-0.298299	-2.93831	-2.18483	-1.21954	1.39578	0.592008	-3.04585	-0.504482	-0.4736	0.721068	3.56148	-0.299175	0.688135	-2.10163	1.81906	0.975043
-1.07802	-0.0784825	-2.59215	1.05554	-3.85052	-1.37843	-1.36964	-0.092647	-0.476691	-3.68598	3.45121	0.968076	0.617808	1.1259	0.369794	1.37448	-1.7686	0.608866	-0.323553	0.538823	-1.81934	0.125815	1.50949	1.278	1.10076	0.859263	-0.88453	-2.58277	2.42842	-0.573304
-0.255452	0.183278	-0.669885	0.635975	0.751648	-0.831124	1.39717	0.474465	-0.382484	-1.97297	-1.14867	1.52372	1.4702	-0.38692	-1.23936	-2.30709	-1.91866	-1.93444	0.762363	-0.570013	-2.07827	-0.656274	1.61598	-1.05848	0.899472	0.270778	1.07959	-1.03208	1.63521	1.18541
0.985192	0.54368	0.426093	1.89239	2.60165	0.24172	0.305171	0.300545	-1.07459	-1.20684	1.36586	1.86914	0.297264	-1.04615	-0.962947	-1.79891	-2.11491	0.624688	2.23018	0.0674891	-1.10616	1.1268	0.785791	0.129319	3.48786	-0.137506	1.94368	-0.64179	0.355275	1.04457
-0.816094	0.752071	0.19648	0.0137711	0.164276	-0.246168	0.2518	-0.595086	-0.625914	-1.27804	-0.0619833	1.12289	-0.255122	-0.531056	0.491361	-0.318245	-1.7891	-0.0308653	-0.339278	0.240942	-0.501197	-0.044948	0.839225	-0.443531	-0.50105	0.550118	-0.0599237	-0.412601	1.19252	0.451369
1.08606	1.9613	-0.556488	2.06248	0.517056	1.63572	0.55762	-1.23764	-2.74503	-1.15771	-0.321798	1.90177	0.912484	-2.34522	-0.778689	-3.01946	-2.83339	-0.52589	1.80102	0.201623	0.133362	0.496967	-0.976236	-0.595965	2.31718	-0.7501	0.00158855	0.0514633	0.89503	-0.0600791
-1.28692	2.09246	-0.836419	0.177886	-0.517145	-0.456312	0.547527	0.506285	-2.86027	-0.249099	0.0210716	1.2678	1.31511	-1.39075	0.559862	0.231641	-2.39854	0.719934	0.539413	0.908974	-1.83068	0.129528	0.221915	-0.251196	-0.445013	-0.775118	0.953057	-1.02913	0.318324	0.243544
0.947493	0.499695	0.419312	1.68166	1.24615	1.25987	0.603987	-1.44765	-1.35844	-0.0985175	0.725364	3.08361	1.56361	-4.43986	-3.24612	-1.61348	-4.33652	1.42687	0.200157	-0.81753	0.291399	0.666361	1.65471	-0.511176	1.38186	-0.838476	0.0366894	0.281796	0.474978	-0.904227
-0.691663	0.0903825	-0.861411	0.84113	0.0327004	-0.756263	1.86208	0.134939	-1.59819	-1.2584	-0.0283955	-0.3667	-0.509768	0.283245	0.831041	-0.653312	-2.29152	-0.188223	-2.26665	1.60838	-0.573777	0.0897813	3.13136	0.540111	-0.371694	-0.299298	1.14304	0.252686	2.46227	-0.230792
2.75619	-0.316157	0.119308	2.60833	-0.336645	-0.207413	0.619355	0.0227055	-1.77537	-0.57215	1.36641	2.83792	0.402028	-2.36645	-0.518798	-1.99833	-2.58092	0.0970864	1.74916	-0.945846	-0.752293	1.37919	0.699745	-0.318781	1.42791	0.169589	1.43929	0.324312	0.518039	-1.16407
-0.0566932	1.36082	-0.444637	1.97876	1.17889	-0.0234453	-0.180137	0.580308	-0.182722	-1.05825	-0.0800012	0.184376	-0.473433	-0.885293	0.0169972	-0.124387	-1.04677	-0.168175	-0.133776	0.441255	-0.811409	0.761063	0.48912	-0.238486	0.632211	-0.0697391	1.44242	-0.0299828	0.943193	0.478766
0.499998	1.02658	-2.08223	1.6835	1.02438	0.200751	0.789843	1.45265	-0.80659	0.949762	1.26396	3.74079	-0.945208	-1.34861	-1.45938	-1.86703	-1.84218	1.20324	1.67523	-0.12745	-0.996059	-1.46756	2.76996	-0.251327	1.41407	0.527812	-0.433772	-0.36047	0.459	0.324778
-2.05176	0.719689	-0.64825	-0.216177	-1.19132	-0.331844	-0.287943	-0.890565	-1.73588	-1.35004	2.2986	0.0616914	1.3114	-0.957326	1.10981	-0.576982	-1.43848	1.15658	-0.358719	0.633006	-0.489647	-0.236105	-0.105323	-0.77457	0.322164	0.0348758	1.26171	0.832263	1.87587	-1.1042
-1.00926	-0.363045	-0.752082	0.190666	1.14604	-0.596123	-0.623661	-0.718226	-0.256473	-0.324789	0.122666	2.427	1.22576	-2.8671	0.515225	-1.74428	-1.91266	0.462341	1.33072	2.03039	-0.550692	-0.211163	1.14224	-1.13176	2.42625	0.762019	-0.27669	-0.556847	-0.38722	0.929027
-0.264181	0.204978	-0.276525	2.64382	-1.18537	1.05031	-0.682822	-0.899937	-1.39753	-0.934154	1.1408	1.82999	-0.978459	-0.553956	-0.560558	-1.35487	-1.99884	-1.4976	1.94523	0.567375	-0.598953	-0.779623	-0.632565	-0.0628539	2.57072	1.03613	-1.07477	0.181238	1.83775	-0.878732
-0.418702	0.834529	-0.19087	1.79751	0.27756	-0.45565	0.549235	-0.993146	-0.337463	-0.263455	1.14402	0.537907	0.319316	-1.96959	0.0693033	0.514738	-1.95515	0.370501	-0.163142	0.462242	-1.02234	-0.851458	0.466467	0.71269	0.945106	-0.436785	1.76717	0.758018	2.00552	0.780522
0.900227	1.61409	0.0850241	1.90974	-0.284862	0.401301	-0.0126325	-0.152643	-1.59871	-0.932564	0.735978	0.0741609	0.479129	-1.30452	-1.35294	-0.52579	-2.37013	0.265902	1.97506	0.701207	-0.206164	-0.893037	-0.550155	-0.842113	-0.417768	-0.606701	0.232883	-0.697397	0.819919	-0.216587
-0.378644	1.40153	-0.49925	0.527286	1.46411	-1.01572	-0.142244	0.978056	0.755083	-0.412355	1.05511	0.238596	-0.395173	-1.78088	-0.814824	-0.213893	-0.0970889	-0.358351	1.43178	1.06838	-1.84147	0.756796	0.633523	-0.0779863	1.37084	0.226596	-0.893089	0.223215	2.77206	0.879423
-0.967852	1.05417	-1.20183	1.08595	0.370744	-0.710621	-0.312063	-0.179621	-1.0916	-1.21405	0.993468	-0.388528	0.507152	0.0999231	-0.54946	-0.282702	-1.88426	1.30472	-0.862317	-0.725928	-0.101528	-1.16632	0.885299	0.14175	-1.94419	0.208777	0.75662	-0.91632	0.955905	1.32391
-0.621965	1.17636	0.973152	1.19778	-0.277076	0.573971	-0.77212	0.514893	-0.164913	-1.11019	-0.255573	0.510056	-0.731466	-2.06635	-2.20661	-2.265	-2.62565	0.469101	1.28785	0.658528	-1.07732	-0.664275	0.273369	-0.282865	-0.253727	0.363285	0.727878	0.550464	1.96674	0.997173
1.76018	0.0646704	1.78838	0.505832	0.368269	-0.00751036	-0.869012	-0.119971	-2.14856	-1.47946	0.298734	2.39038	0.398426	0.107057	-0.553743	-2.10012	-3.05812	0.21184	2.65843	0.221343	-0.847364	1.34253	-0.24573	-0.0915474	3.02805	1.0684	0.570953	-1.1708	0.605307	-0.499711
0.759737	1.7924	-1.92841	0.862521	0.906073	0.170273	-0.0529302	0.0684054	-0.725841	-0.429069	0.345406	2.42971	-0.331559	-2.01314	-0.444026	-0.186536	-1.43187	-0.932157	0.916638	-0.415237	-0.717914	-0.426313	0.403091	0.285768	-0.489699	0.378691	0.448817	0.0848759	0.795657	-0.246616
0.126421	1.25	1.10282	1.419	-0.405634	1.11795	1.3122	-1.14812	-0.632704	-0.743328	-1.26118	1.81111	0.494703	-1.63962	-1.31857	-2.10853	-2.6665	-0.232482	1.24699	1.20261	-1.39541	-2.35533	0.581202	0.0587006	-0.00722117	2.09667	1.42295	-0.738789	2.79675	1.05994
-0.694548	0.552703	0.112967	0.800949	-0.288616	-0.50009	-0.472058	-0.566743	-0.312086	-0.692673	0.410084	0.275587	0.211982	0.451733	-0.0718913	-0.247396	-0.533071	0.650264	0.100239	0.0960819	0.483695	-0.527926	0.686427	-0.629151	-0.0335485	-0.113257	-0.39019	0.212778	0.651954	-0.455666
1.00595	1.21877	-1.0228	1.441	0.858971	-1.09841	-0.931282	0.0637053	-2.0746	-0.98194	-0.295828	1.25291	0.361243	-0.625531	-0.824449	0.0842452	-1.31061	1.51459	1.92526	1.70851	-0.472125	0.420646	1.24801	-0.81784	2.06113	-1.06114	0.934211	-0.100768	0.0114611	-1.51588
1.3663	1.1143	-0.441259	0.9069	0.496103	0.103719	0.925269	-0.47555	-2.69863	0.152483	0.175076	2.07909	-0.483662	-0.953339	-2.28008	-1.57652	-2.79811	0.265185	0.521869	-0.0210396	-2.01355	-0.532957	-0.134763	-0.245066	1.09194	-0.677325	0.189007	-0.325023	1.90557	-1.13207
-0.116472	0.685191	-0.695891	0.0896512	0.106307	-0.899378	0.0253417	0.0277031	-0.906418	-1.27924	0.18823	0.973181	-0.175015	-1.26624	-0.407041	-1.02469	-1.02146	-0.189988	0.906394	-0.0847032	-0.36662	0.590786	0.893743	-0.513485	0.425322	-0.144512	0.829691	0.362434	0.517547	0.217224
-0.486003	1.40286	-0.979677	0.644063	-1.39391	0.230708	-0.184833	0.386618	-1.36697	-0.724415	0.670991	1.54343	-0.213139	-2.17389	-1.25036	0.933449	-0.510305	-0.64787	1.62166	0.468655	-1.20802	-1.38683	0.374069	-0.728238	0.669326	0.245205	-0.150987	0.0447082	2.83038	0.749974
0.968183	0.444987	-0.48266	0.945992	1.30459	0.345858	0.559021	-0.897645	-0.293444	-0.67884	0.125424	3.23287	0.84705	-0.322611	-1.97035	-1.92037	-1.69701	-0.570935	0.213749	0.574458	-0.502541	1.36738	0.933814	-0.98369	1.00001	-0.231058	0.7641	-0.11069	0.89107	0.978028
0.994575	-0.248324	-1.76961	2.61059	-0.273308	0.417351	0.94053	2.18122	-2.81031	-2.17504	1.4004	1.51223	0.617699	-1.61576	-0.918435	-1.64005	-2.96661	0.00328684	2.00233	-0.372377	-2.0019	-1.66902	0.574163	0.0200447	1.93303	-1.23873	0.536055	-0.572595	3.19409	0.514261
0.562899	0.274543	0.0764472	-0.28691	2.35197	0.895915	0.320121	-0.673434	-0.271414	-1.48715	-0.0973897	3.72935	1.22713	-1.99329	-1.64232	-2.14117	-2.77186	-0.233413	3.41993	0.153829	-1.50323	-1.18512	1.1262	-1.41834	-0.283992	0.722168	1.26438	-0.630003	-0.156347	-0.440452
0.374704	1.76869	2.19946	-0.436442	-0.0598647	-0.745539	-1.23688	-3.76121	-1.11566	-0.439992	-0.107859	0.152175	0.0658213	0.442339	-0.773131	0.459404	-2.47345	-0.450917	0.215683	-0.0955031	-0.0542517	1.91748	1.32607	-0.434665	-0.00899053	-0.591092	-0.337604	-0.245915	-0.37703	-0.882101
-0.701486	1.42079	0.47844	0.0945751	0.332614	-0.246342	0.442574	-0.34774	1.01603	0.055159	-0.511962	1.67162	0.236713	-0.0876641	-0.113397	-1.74606	-1.33961	-1.445	-0.597344	0.0234346	0.234344	-0.171971	1.50927	0.123848	0.0754627	1.02509	-0.659809	-0.800545	1.02487	1.67338
0.112924	0.747714	-0.465065	0.884032	-1.095	0.289908	-1.50534	-1.43991	-0.143279	-1.49946	0.958353	1.30534	0.633635	-1.02271	-0.750108	-1.61666	-0.684313	-0.577906	1.01599	0.406265	-0.279183	-0.563014	-0.38351	-1.18732	1.22785	-0.122582	-0.347662	-0.218375	1.17122	-0.978652
0.834852	0.0844149	0.0350835	0.376758	-0.729807	0.0851904	-1.17088	-0.461738	-1.65827	-1.70855	1.03563	2.76978	0.993444	-1.34754	-0.391789	-1.22054	-1.77934	-1.35845	2.80875	0.00183989	-1.13504	0.559288	-1.25793	-1.23632	1.0481	-1.67541	0.374163	-2.72194	0.964267	-0.133001
-0.846301	1.00119	-1.36873	0.968688	1.4389	-0.755966	1.14909	0.472712	-0.865877	-0.0749784	-0.529314	1.56052	0.333281	-0.820922	0.18099	1.01971	-2.39769	0.640908	-0.266504	-0.436911	-0.560786	-2.97243	0.605151	0.839725	0.544046	0.619047	1.0397	-0.956912	2.02676	1.17994
0.00162712	0.00717298	0.00342545	0.00149611	-0.00254484	0.00486314	-0.00208043	0.0130591	0.0154554	-0.00388528	0.00972417	0.000963164	0.00226815	0.0141866	-0.0142988	-0.0137624	-0.0159927	0.0110873	0.00927189	0.0123337	0.0159539	0.00997195	-0.00128402	0.00935097	-0.0127242	0.00466403	-0.0118882	0.0148223	0.000728277	-0.0028446
-1.20601	-0.628124	-0.467792	-0.988685	-0.640791	0.701116	-0.133711	-1.44357	-1.61967	-1.73871	1.29167	2.322	1.23583	-1.24836	0.932438	0.578048	-2.53033	0.671431	1.047	1.18523	-0.0832462	-0.479425	1.03271	-0.206284	1.04692	-0.17119	-1.05843	-1.35108	1.30283	-0.543801
-0.22597	0.732348	-0.131712	0.147775	1.36816	0.920131	0.034772	0.99159	-1.03529	-1.2633	1.71378	2.53431	-0.18114	-2.00723	-1.7103	-1.83347	-0.858486	0.416545	1.49895	-0.394758	-0.273059	0.882116	2.18794	-0.437003	3.36289	0.240112	1.52499	-0.400726	0.28344	0.198307
-0.701949	0.859994	-0.381951	0.657274	0.193181	-0.486334	-0.125839	-0.751749	-0.430048	-0.125379	-0.0912613	1.08495	1.20092	-0.912304	-0.910986	-1.24794	-1.72899	0.181607	1.16313	0.662827	-1.62214	0.634522	0.584197	-0.573989	1.01945	-0.349462	0.838058	-1.07114	1.445	0.311533
-0.285545	1.00969	-1.20961	0.807824	-0.229368	0.141089	1.81806	-0.560143	-1.7534	-0.376915	2.03954	1.13823	1.08126	-2.85748	-0.552958	-1.23204	-1.38226	-0.537018	0.712115	-0.67013	-1.33954	-0.503893	0.505832	0.13911	0.709354	-0.140899	1.9428	-0.306457	1.25304	0.553103
0.00162712	0.00717298	0.00342545	0.00149611	-0.00254484	0.00486314	-0.00208043	0.0130591	0.0154554	-0.00388528	0.00972417	0.000963164	0.00226815	0.0141866	-0.0142988	-0.0137624	-0.0159927	0.0110873	0.00927189	0.0123337	0.0159539	0.00997195	-0.00128402	0.00935097	-0.0127242	0.00466403	-0.0118882	0.0148223	0.000728277	-0.0028446
0.218359	-0.782511	-0.575269	2.38521	0.0137381	-1.07335	-1.15771	-0.0528763	-0.302204	-0.00145231	0.806106	0.39065	-0.378899	-2.27048	-1.10951	-1.45999	-1.05888	-0.256331	1.78378	0.395761	-0.746401	-0.0428396	1.59407	-0.321583	0.513346	-1.17454	0.0889081	0.341368	1.21996	-0.11562
2.16615	1.17438	-0.525276	3.46158	1.00697	1.19322	1.21984	-1.15442	-1.27024	-1.09059	0.703856	2.37242	1.1024	-1.17318	-1.75878	-2.9567	-3.41019	0.0743981	2.43224	0.684803	-1.26525	-0.689787	-0.32879	-0.432317	1.92037	0.11036	-1.05282	-1.50138	0.256955	1.89329
-0.0968434	0.555639	0.348696	1.22864	-0.0432303	0.737862	-0.502009	-0.451287	-1.73034	-0.25643	-0.311448	1.48096	1.14059	-1.65979	-1.47019	-1.42977	-2.26486	0.998142	1.1896	0.119551	-1.76247	-0.00293944	1.47814	-1.59623	2.13934	0.121565	0.693598	-0.102802	1.37651	-0.885514
3.06547	-1.33521	2.17235	2.96451	1.20803	-0.45483	-0.667999	-0.784906	-1.57423	-2.42313	0.567637	1.78319	1.68232	-0.615982	-0.681174	-3.00127	-3.59423	-2.37431	3.62466	-0.993487	-0.459267	1.52294	-0.233799	-2.95471	-0.285017	0.123924	0.146155	-0.0695827	0.216418	0.179043
-1.3355	-0.210265	0.114086	0.941555	-0.228083	-1.57305	-1.00329	-0.436504	-1.21677	-1.05408	0.938621	1.30225	-0.389089	-0.360753	0.500125	0.444336	-0.67414	0.372295	-0.5393	0.484786	0.108962	0.0423678	1.35959	-0.400757	0.600755	-0.134947	-0.0663827	-0.921139	0.323765	-0.574543
-1.06215	0.566576	-0.650104	0.78767	-0.353563	-0.184272	1.12195	-0.997511	-0.829947	-0.562518	0.53432	-0.0268958	-2.29015	-0.215373	0.848369	-2.18835	-1.8634	-0.966666	1.41559	-0.392964	-0.949189	-0.799051	1.1188	-0.65334	0.175946	-0.466876	0.815446	-0.0635531	0.40625	-0.52199
1.06945	1.37234	-0.0911828	-0.0205107	1.72993	-0.19212	1.12619	0.566779	-1.86524	-0.482991	0.784659	2.05321	-0.094231	-1.08481	-0.739767	-1.07101	-2.27758	-0.563106	1.86218	-0.833329	-1.13466	0.168371	1.831	-0.611028	1.67498	0.5183	1.99126	0.463616	-0.195367	0.114238
-0.00738183	0.931856	-0.570416	0.723877	1.04147	0.388863	0.922925	-1.50671	-1.34571	-1.2632	-1.23849	0.460189	0.916355	-1.92345	-1.79241	-1.11604	-3.81019	-0.70563	1.56382	-1.1481	-1.204	1.16582	2.32947	-2.05153	1.48273	-2.26209	1.8826	0.301226	1.29855	0.568428
1.95189	1.87124	-1.34012	3.28688	0.467337	1.14139	0.667038	-0.997756	-1.17354	-0.54237	0.41237	2.3943	-0.141049	-2.16298	-0.977833	-2.0615	-0.854972	-1.13253	3.03706	0.52205	-0.621702	0.449502	0.301804	-0.400818	3.02968	-0.170221	0.633397	-0.368727	1.13408	-0.878335
-0.79122	1.05558	-1.55598	1.16004	0.0205284	-0.481199	2.07718	-0.42734	-0.627558	-1.53611	0.877046	1.67779	0.719689	-1.26536	-1.46282	-0.716127	-3.65073	0.183829	0.0322944	0.47074	-1.64973	-2.84711	-0.584074	0.0146912	1.44641	1.29643	0.726049	0.0138243	2.77871	-1.54817
0.750309	1.08972	-0.495537	1.58878	-0.398559	0.73911	0.434043	-0.442152	0.653678	-1.2111	1.44894	1.74938	1.72402	-0.915921	-1.43136	-1.52994	-1.89681	1.02634	1.92282	0.538969	-0.683536	-0.254738	1.13125	-0.0609985	1.48989	1.07099	0.873302	-2.29098	0.857268	0.968096
0.271306	-0.0389417	1.66204	0.804972	1.70622	-0.86703	-0.925391	1.37261	-1.96267	-0.567877	0.93961	1.66642	1.00601	1.09703	0.0953995	-2.20286	-2.07763	0.0435993	1.59607	0.827876	-0.32694	2.60908	1.81554	-0.303179	3.22575	-0.220261	0.22323	-1.09316	-0.410778	-1.77266
-0.525086	1.78633	-1.09036	1.87791	-0.197857	0.402973	1.42181	-0.875996	-0.51332	-0.807457	-0.741594	-0.463155	-0.122957	-0.0860513	-0.935968	-1.43668	-2.4938	-1.05915	0.0222122	0.50936	-1.23387	-2.07568	0.585987	-0.264341	-0.98399	1.45888	1.167	-1.0136	1.41464	1.35362
-1.31357	-0.140434	-0.527682	1.34615	-0.682808	-2.2302	0.254998	-1.52091	-0.454215	-1.10284	0.162346	-0.174953	0.168456	-0.975799	2.15025	-0.269365	-2.72094	0.459403	-0.813394	2.34713	-1.2655	-0.573273	-0.106849	1.35948	0.92683	0.410069	0.922431	-1.08372	-0.135937	0.937676
0.162196	1.7982	-1.13701	1.59676	-0.746405	0.162771	-0.448716	-1.75395	-0.202536	-1.62646	1.87019	1.08759	2.30212	-1.23356	-0.566771	-0.617055	-2.62248	-0.784795	0.861342	-0.167077	-1.61859	-0.620088	-0.20225	0.20059	1.98461	1.00163	0.965182	-2.37593	-0.29015	-0.103658
0.994436	0.418494	-0.678213	1.19567	-0.31807	-0.558923	1.08059	-0.0403772	-0.994308	-1.13765	0.954097	1.28116	0.566578	-0.997101	-0.6211	-1.20953	-1.30225	-0.203583	1.50041	-0.257056	-0.343055	0.576595	0.44103	-1.0461	0.220734	-0.129975	-0.456277	-0.745961	0.351032	0.0507352
1.20805	0.417813	-1.68342	3.57015	-0.517906	0.879039	-0.200552	-0.384047	-0.48754	-2.03782	1.49843	2.14552	-0.146068	-0.402795	-2.45458	-2.577	-2.06754	-0.286678	2.04057	0.227215	-2.20504	1.16845	-0.280635	0.347613	3.83517	0.269863	-0.769891	-1.44028	2.87565	1.05504
0.665724	2.21599	-0.815609	0.937248	0.998946	1.31465	-0.681129	-0.0705276	-1.91698	-2.5628	-0.387484	1.60757	0.140943	-1.30524	-1.98731	-1.48967	-2.55693	1.12653	0.458321	1.13175	-1.34432	0.566872	0.59987	-0.199708	2.76391	-0.375952	0.980673	-1.06418	-0.112658	1.03468
0.262994	0.652212	0.365858	0.746233	0.412133	-0.120525	-1.00023	0.0154407	-0.336155	-0.221615	0.277396	1.22753	-0.100686	-0.343724	-0.0106399	-1.04278	-1.4107	-1.33179	0.961822	0.245759	0.418031	0.793463	0.432159	0.119426	0.456567	-0.838388	-0.318203	-0.538018	0.210126	0.174725
